question,context,ideal_answer,answer,blue score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
Are there mandatory checks to be carried out on purchasing documents before they can be archived?,"The following checks are carried out on purchasing documents before they can be archived:

Whether residence time 1 has passed (mandatory)

Whether residence time 2 has passed (optional)

Whether the residence time is to be checked against the creation date of the document (optional)","Yes, it needs to be checked whether residence time 1 has passed.",yes Whether residence time 1 has passed (mandatory),0.26584835766658776,0.6652276295133438,0.7000000000000001,0.88730466,14,12.48999599679679,0.3788548707962036,0.7000000000000001,0.6230006784200668
What are reasons why deletion indicator cannot be set for a purchase order item in a log?,"The system gives the following reasons why deletion indicator cannot be set for a purchase order item in a log:

The document could not be blocked.

No additional check is active for the affected document category or document type.

An item is blocked.

The delivery costs have not been cleared for an item.

The blocked stock for an item is not 0.

Down payments exist for an item.

Parked invoices exist for an item.

The GR quantity is not equal to the Gl quantity.

The GR quantity is not equal to the delivered quantity for an item.

The GR quantity is less than the ordered quantity minus the underdelivery tolerance for an item.

The delivery completed indicator has not been set for an item.

The invoiced quantity is not equal to the GR quantity for an item.

The invoiced quantity is less than the ordered quantity for an item.

An item does not satisfy the criteria of the additional checks.

Open rebate arrangements exist.

The last PO history transaction/event for an item lies outside the tolerance.

The date of the last release (call-off) for an item lies outside the tolerance.

No quotation has been entered, or a quotation has not been rejected, or the deadline for submission of quotations has not expired for an item.",In Read Access Logging (RAL).,"An item is blocked. The delivery costs have not been cleared for an item. The blocked stock for an item is not 0. Down payments exist for an item. Parked invoices exist for an item. The GR quantity is not equal to the Gl quantity. The GR quantity is not equal to the delivered quantity for an item. The delivery completed indicator has not been set for an item. The invoiced quantity is not equal to the GR quantity for an item. The invoiced quantity is less than the ordered quantity for an item. An item does not satisfy the criteria of the additional checks. Open rebate arrangements exist. The last PO history transaction/event for an item lies outside the tolerance. The date of the last release (call-off) for an item lies outside the tolerance. No quotation has been entered, or a quotation has not been rejected, or the deadline for submission of quotations has not expired for an item.",7.429705334898906e-241,0.009264978381717108,0.0,0.14700983,30,5.999999999999973,-1.1195000410079956,0.0,0.4295222282561721
Which capabilities does an integration of SAP Fieldglass in Sourcing and Procument add?,SAP Fieldglass provides a cloud-based solution for managing contingent workforce and for service procurement. The integration of SAP S/4HANA Cloud with SAP Fieldglass enables an integrated invoicing process for the procured services.,The integration of SAP S/4HANA Cloud with SAP Fieldglass enables an integrated invoicing process for the procured services.,integrated invoicing process for the procured services,0.30826276460621843,0.8524141363862618,0.5384615384615384,0.6155825,12,18.139568308728684,-0.0030586719512939453,0.5714285714285715,0.725605258345604
What happens with invoicing messages coming from SAP Fieldglass containing errrors?,"You can receive invoices created in SAP Fieldglass inSAP S/4HANA Cloud.

Error-free invoices can be posted automatically in SAP S/4HANA Cloud. Invoices with errors can be parked or saved as drafts and can later be processed manually.",Invoices with errors can be parked or saved as drafts and can later be processed manually.,Invoices with errors can be parked or saved as drafts and can later be processed manually,0.9351334836242398,0.9936675077639752,1.0,0.9867676,0,13.505418374076942,0.8924578428268433,1.0,0.8589948846234216
Which technical service do I use for approving a purchase requisition between SAP Fieldglass and SAP S/4HANA Cloud?,"Purchase Requisition - Send Status Update Notification (PurchaseRequesitionStatusNotification_Out, SOAP service)",The SOAP service PurchaseRequesitionStatusNotification_Out,PurchaseRequisitionStatusNotification_Out,0.0,0.0,0.28571428571428575,0.567825,11,4.999999999999999,0.17067785561084747,0.0,0.8342193365097046
Can I work with a preferred supplier?,"To be able to work with a preferred supplier list, you must first create it in the application Manage Preferred Supplier Lists. Follow the steps described below to create and edit a preferred supplier list, so that you can include the listed suppliers in the relevant list for your sourcing project.","To be able to work with a preferred supplier list, you must first create it in the application Manage Preferred Supplier Lists. Follow the steps described below to create and edit a preferred supplier list, so that you can include the listed suppliers in the relevant list for your sourcing project.","Yes, you must first create it in the application Manage Preferred Supplier Lists",0.21397863129191896,0.5990715616724968,0.375,0.77225626,9,39.18201972565481,-0.503475546836853,0.3859649122807018,0.7640533489840371
How can I change a purchase order?,"Edit an existing purchase order. Changes you can make to an existing purchase order depend on the status. For more information, please see the section Editing an Existing Purchase Order in this document.","Depending on the status, you can make the following changes:

Status Draft:

You can change all existing entries.

Status Not Yet Sent, Sent, and Rejected:

You can no longer change the supplier. All other changes are possible.

Status In Approval:

You can not update the supplier. All other changes are possible.","Edit an existing purchase order. Changes you can make to an existing purchase order depend on the status. For more information, please see the section Editing an Existing Purchase Order in this document",1.693133713401387e-78,0.27495155038759694,0.26190476190476186,0.6490515,35,45.62745158032097,-0.5077497363090515,0.2133333333333333,0.5221775538391538
Where can I view the Consumption Percentage?,You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. ,On the list page and at the header level of the document.,on the list page and at the header level of the document,0.8242367502646054,0.9914485766758494,1.0,0.9153091,0,9.240481816157454,0.8905091881752014,1.0,0.8631582756837209
How is the consumption percentage calculated?,"The consumption percentage is calculated using the following formulas:
For quantity contracts:

= [(Release Order Quantity Item 1 * Net Price + Release Order Quantity Item 2 * Net Price) / (Purchase Contract Target Quantity Item 1 * Net Price + Purchase Contract Target Quantity Item 2 * Net Price)] * 100

For value contracts:

= [(Purchase Contract Consumed Value Item 1 + Purchase Contract Consumed Value Item 2) / (Purchase Contract Target Value Item 1 + Purchase Contract Target Value Item 2)] * 100","There are two different formulas for quantity and value contracts.
Quantity contracts:
= [(Release Order Quantity Item 1 * Net Price + Release Order Quantity Item 2 * Net Price) / (Purchase Contract Target Quantity Item 1 * Net Price + Purchase Contract Target Quantity Item 2 * Net Price)] * 100

Value contracts:
= [(Purchase Contract Consumed Value Item 1 + Purchase Contract Consumed Value Item 2) / (Purchase Contract Target Value Item 1 + Purchase Contract Target Value Item 2)] * 100",The consumption percentage is calculated using the following formulas,5.775632145762076e-232,0.055555555555555566,0.025316455696202528,0.37928313,34,84.8883035753507,-0.9703366756439209,0.025974025974025972,0.5200227002302805
Where can I schedule an application job?,"To schedule an application job, you need to logon to the SAP Fiori application Schedule Supplier Invoice Jobs with the authorization role SAP_BR_AP_ACCOUNTANT.",In the Schedule Supplier Invoice Jobs App.,SAP Fiori application Schedule Supplier Invoice Jobs with the authorization role SAP_BR_AP_ACCOUNTANT,0.22172045047934608,0.4172413793103449,0.4545454545454545,0.609146,24,7.567051256816235,-0.8863166570663452,0.4705882352941177,0.6351998788969857
Can I create a new sourcing project based on a purchase requisition?,"To create a sourcing project from a purchase requisition, you use the HTTP method POST on the SourcingProject entity.",Use the HTTP method POST on the SourcingProject entity,yes if you use the POST method on the SourcingProject entity,0.2748887655709261,0.6944444444444444,0.7999999999999999,0.7909658,13,8.244206671351181,-0.15774093568325043,0.75,0.810355122600283
What is the Quota arrangement service?,"This service enables you to perform the following actions using the data provided in an API call:

- List quota arrangements or quota arrangement items according to specific selection criteria (Query)

- Get details of a quota arrangement header or of a quota arrangement item (Single Read)

- Navigate from quota arrangement to related items and vice versa

- Create the following objects:
        - Quota arrangement header
        - Quota arrangement header with items

- Add items to an existing quota arrangement

- Update quota arrangement header or items

- Delete quota arrangement or quota arrangement items

The service is based on the OData protocol and can be consumed in apps and other user interfaces.","By using the data provided in an API call this service enables you to list quota arrangements or quota arrangement items according to specific selection criteria (Query), get details of a quota arrangement header or of a quota arrangement item (Single Read), navigate from quota arrangement to related items and vice versa, create the objects 'Quota arrangement header' and 'Quota arrangement header with items', add items to an existing quota arrangement, update quota arrangement header or items, delete quota arrangement or quota arrangement items. The service is based on the OData protocol and can be consumed in apps and other user interfaces.",enables you to perform the following actions using the data provided in an API call,0.06848385023585038,0.4000565784200476,0.20512820512820512,0.45505205,21,73.37645896533994,-0.7679421901702881,0.169811320754717,0.7023397048314413
What are the key features of the Manage Condition Contracts - Supplier Rebates app,"You can use this app to do the following:

- Search for condition contracts by using compact filters and display them in a list

- Perform actions quickly, such as locking and releasing condition contracts and setting and removing settlement locks

- Navigate to condition contract creation and condition contract editing

- Display additional contract details for a selected condition contract, such as the current contract value and open accruals amount

- Display the settlement dates and settlement date details for a selected condition contract

- Display application log entries for a specific settlement date of a selected condition contract

- Get an overview of the business volume for a selected condition contract

- Analyze the document flow in a detailed way and display all related documents for a selected condition contract","You can use this app to search for condition contracts. For a selected condition contract you can perform actions quickly, such as locking and releasing condition contracts and setting and removing settlement locks, navigate to condition contract creation and condition contract editing, display additional contract details for a selected condition contract, display the settlement dates and settlement date details, display application log entries for a specific settlement date, get an overview of the business volume, analyze the document flow in a detailed way and display all related documents.","Search for condition contracts by using compact filters and display them in a list Perform actions quickly, such as locking and releasing condition contracts and setting and removing settlement locks Navigate to condition contract creation and condition contract editing Display additional contract details for a selected condition contract, such as the current contract value and open accruals amount Display the settlement dates and settlement date details for a selected condition contract Display application log entries for a specific settlement date of a selected condition contract Get an overview of the business volume for a selected condition contract Analyze the document flow in a detailed way and display all related documents for a selected condition contract",0.5013190328741495,0.6642277859473515,0.7980295566502463,0.89799225,6,45.505267645728374,0.2288350611925125,0.7912087912087913,0.7896014196532113
Which process steps does the integration of SAP S/4HANA Cloud with SAP Fieldglass via cXML messages comprise?,"The integration of SAP S/4HANA Cloud with SAP Fieldglass via cXML messages enables an integrated invoicing process for the procured services.

The following table explains the process steps and the cXML message types used in each process step:

Process Step

Details

cXML Message Type

Receiving invoices

You can receive invoices created in SAP Fieldglass inSAP S/4HANA Cloud.

Error-free invoices can be posted automatically in SAP S/4HANA Cloud. Invoices with errors can be parked or saved as drafts and can later be processed manually.

InvoiceDetailRequest
Sending status updates for invoices

Your suppliers see status updates in SAP Fieldglass for invoices received in SAP S/4HANA Cloud. For example, when an invoice is paid, a status update is sent.","The integration of SAP S/4HANA Cloud with SAP Fieldglass via cXML messages comprises the following two process steps :
1. Receiving invoices
2. Sending status updates for invoices",Receiving invoices Sending status updates for invoices,0.1336732667637646,0.7439104674127716,0.4,0.35480258,12,22.96938996821387,-0.15782426297664642,0.43750000000000006,0.6394608183340593
Which parts do BAdIs usually consist of?,"BAdIs usually consist of two parts:
Definition

BAdI definition is an interface provided by SAP.

Implementation

BAdI implementation is the coding that defines what should happen when the BAdI is called.",BAdIs usually consist of the BAdI Definition and the BadI Implementation,Definition BAdI definition is an interface provided by SAP Implementation BAdI implementation is the coding that defines what should happen when the BAdI is called,1.928981728510941e-155,0.2032168799723279,0.3888888888888889,0.7874627,12,11.079446107659114,-0.8507838249206543,0.2580645161290322,0.6587177238294056
Which Purchase Requisition apps can you extend according to your business needs?,"Extensibility for Purchase Requisition Apps
You can extend the following apps according to your business needs:

Change Purchase Requisitions

Display Purchase Requisitions",The Change Purchase Requisitions app and the Display Purchase Requisitions app.,Change Purchase Requisitions Display Purchase Requisitions,5.333384990808849e-78,0.8922558922558923,0.7058823529411764,0.7447921,11,6.9295657744218015,0.6088137030601501,0.8,0.6011407176653544
Which Purchase Order apps can you extend according to your business needs?,"Process Extensibility for Documents in Procurement
You can extend the following apps according to your business needs:

Manage Purchase Orders

Create Purchase Order - Advanced

Change Purchase Order - Advanced

Create Purchase Order via Purchase Requisition","The Manage Purchase Orders app, the Create Purchase Order - Advanced app, the Change Purchase Order - Advanced app and the Create Purchase Order via Purchase Requisition app.",Manage Purchase Orders Create Purchase Order - Advanced Change Purchase Order - Advanced Create Purchase Order via Purchase Requisition,0.4128802907068476,0.9362058089465457,0.7906976744186047,0.7761992,10,12.382875819576416,0.44901812076568604,0.8717948717948718,0.6358969130299308
The Adobe® output forms of the which documents can you extend according to your business needs?,"Extensibility for Adobe Output Forms of Documents in Procurement
Use
You can extend the Adobe® output forms of the following documents according to your business needs:

ERS and Invoicing Plan Settlement

Invoice Verification Complaint

Scheduling Agreement Form

Form Template Purchase Contract

Form Template Purchase Order","ERS and Invoicing Plan Settlement, Invoice Verification Complaint, Scheduling Agreement Form, Form Template Purchase Contract and Form Template Purchase Order.",ERS and Invoicing Plan Settlement Invoice Verification Complaint Scheduling Agreement Form Form Template Purchase Contract Form Template Purchase Order,0.4402007427762871,0.9499964486114071,0.9743589743589743,0.8337356,3,15.053108869129046,0.8593178987503052,0.9743589743589743,0.7121788014968237
What is the purpose of the Material Price Variance app?,"With this app you can display the deviation of the actual price paid for materials from what has been set as standard data. You can monitor the material price variance over a certain period of time and evaluate the price deviations of different documents, for example info records, purchase orders, contracts, and invoices. This helps you to determine the reason for the price variance and improve the efficiency of your supply chain management.","To display the deviation of the actual price paid for materials from what has been set as standard data. You can monitor the material price variance over a certain period of time and evaluate the price deviations of different documents, for example info records, purchase orders, contracts, and invoices.",to display the deviation of the actual price paid for materials from what has been set as standard data,0.3077685591951758,0.7794229402103303,0.5588235294117647,0.85301924,15,36.4483557353101,-0.06588944792747498,0.5573770491803279,0.7481633691411269
What fey features does the Material Price Variance app provide?,"Key Features
With this app, you can do the following:

Display the material price variance for different purchasing documents in relation to a range of measures

Drill down to display the material price variance for the following objects for a range of dimensions:

Info Records
Invoice
Moving Average Price
Purchase Contracts
Purchase Orders
Analyze the material price variance for different object types for the following set of default filters:

Display Currency
Validity Start Date
Validity End Date
Plant
Supplier
Purchasing Group
Purchasing Organization
Analyze data in chart and tabular format

Save your personalized settings as a variant

This app uses the C_MaterialPriceVariance CDS view.","1. Display the material price variance for different purchasing documents in relation to a range of measures.
2. Drill down to display the material price variance for a range of dimensions.
3. Analyze the material price variance for different object types. 4. Analyze data in chart and tabular format.
5. Save your personalized settings as a variant.",Display the material price variance for different purchasing documents in relation to a range of measures Drill down to display the material price variance for the following objects for a range of dimensions Info Records Invoice Moving Average Price Purchase Contracts Purchase Orders Analyze the material price variance for different object types for the following set of default filters: Display Currency Validity Start Date Validity End Date Plant Supplier Purchasing Group Purchasing Organization Analyze data in chart and tabular format Save your personalized settings as a variant,0.4829899647947985,0.5581004470589856,0.7222222222222223,0.84131813,11,39.1916737611023,-0.44350361824035645,0.7076923076923078,0.7229959543632425
Which devices types does the Material Price Variance app support?,"Supported Device Types
Desktop

Tablet

Smartphone","The Material Price Variance app supports desktop, tablet and smartphone.",Desktop Tablet Smartphone.. .. ..,0.0,0.22727272727272727,0.4615384615384615,0.5092535,16,11.0,0.5817521214485168,0.5,0.6435559590657552
What is the purpose of the Contract Expiry app?,"Contract Expiry
Use
You can use this app to identify purchase contracts that expire within a specific time frame. You can also use the app to find the number of expiring contracts, target amount, and the released amount of the expiring contracts. You can analyze the number of contracts that would expire in 90 days. The contracts must be valid on current date and should expire before 90 days in the future.","To identify purchase contracts that expire within a specific time frame. You can also use the app to find the number of expiring contracts, target amount, and the released amount of the expiring contracts. You can analyze the number of contracts that would expire in 90 days. The contracts must be valid on current date and should expire before 90 days in the future.",to identify purchase contracts that expire within a specific time frame,0.12598623392208694,0.5980732554159128,0.29333333333333333,0.84491074,20,49.280648861121605,-0.44964855909347534,0.30303030303030304,0.6647275860110918
What fey features does the Contract Expiry app provide?,"Key Features
With this app, you can do the following:

Analyze data in the form of chart and in tabular format.

Share the analysis results via an email or export as an excel.

Use the filter Purchasing Document Subtype to check purchase contract type.
Navigate to the following apps:

Manage Purchase Contracts

Purchasing Contract Factsheet

My Purchasing Document Items

Supplier Factsheet

Save the analyzed filters for later reference as a new tile.

Filter views

Click the arrow icon on the screen

Choose the Save as Tile option

Enter relevant details and save

The newly created tile displays on the launchpad.

This app uses the following CDS view:
C_PurchaseContractExpiry","1. Analyze data in the form of chart and in tabular format.
2. Share the analysis results via an email or export as an excel.
3. Use the filter Purchasing Document Subtype to check purchase contract type.
4. Save the analyzed filters for later reference as a new tile.",Analyze data in the form of chart and in tabular format. Share the analysis results via an email or export as an excel. Use the filter Purchasing Document Subtype to check purchase contract type. Navigate to the following apps: Manage Purchase Contracts Purchasing Contract Factsheet My Purchasing Document Items Supplier Factsheet Save the analyzed filters for later reference as a new tile. Filter views Click the arrow icon on the screen Choose the Save as Tile option Enter relevant details and save The newly created tile displays on the launchpad. This app uses the following CDS view: C_PurchaseContractExpiry,0.3459184523650411,0.4503213572854291,0.6081081081081081,0.8998232,16,40.81693953485788,-0.41443896293640137,0.6031746031746031,0.6864151420692602
Which devices types does the Contract Expiry app support?,"Supported Device Types
Desktop

Tablet

Smartphone","The Contract Expiry app supports desktop, tablet and smartphone.",Desktop Tablet Smartphone.. .. ..,0.0,0.23076923076923078,0.5,0.54571635,18,10.000000000000002,0.5435397028923035,0.5454545454545454,0.6236799822913276
What is the purpose of the Unused Contracts app?,"Unused Contracts
Use
You can use this app to identify the number of contracts not used from the previous year to date. You can also find the target and released amount of the unused contracts. Unused contracts are contracts that were not used for any purchase order assignment or were not changed within a certain time frame.",To identify the number of contracts not used from the previous year to date. You can also find the target and released amount of the unused contracts.,to identify the number of contracts not used from the previous year to date,0.41653935052504143,0.8189598420013166,0.6829268292682926,0.8472626,14,21.13397616866293,0.267297625541687,0.6857142857142856,0.7541323985372271
What options are available to configure the Flexible Workflow for Purchase Scheduling Agreements?,"The flexible workflow is a general function that allows you to define condition-based workflows for approval processes. For purchase scheduling agreements, you can set up automatic, one-step, or multi-step approval workflows based on your requirements.
The following roles are required when working with the flexible workflow for purchase scheduling agreements:
Roles in Flexible Workflow for Purchase Scheduling Agreements
Who Required Role
User who creates purchase scheduling agreement SAP_BR_PURCHASER
Approver SAP_BR_PURCHASING_MANAGER
Business process configuration expert SAP_BPC_EXPERT","For purchase scheduling agreements, you can set up automatic, one-step, or multi-step approval workflows based on your requirements.","automatic, one-step, or multi-step approval workflows",0.3127670021100431,0.8502327127659576,0.5714285714285715,0.63437533,19,17.999999999999996,0.21813537180423737,0.5,0.6203902746949878
How can I maintain supplier lists for sourcing?,"With this app, you as a sourcing manager, can assign suppliers to a sourcing project based on the selected combination of Material Group and Company Code. You can do this by updating the supplier list in the app Manage Sourcing Projects. During this process, the preferred supplier list for the specified material group and company code is made available for your sourcing project. Please note, that this app doesn't have an own tile on the SAP Fiori launchpad.",A sourcing manager can assign suppliers to a sourcing project based on the selected combination of Material Group and Company Code. You do this by updating the supplier list in the app Manage Sourcing Projects. ,"Manage Sourcing Projects app. During this process, the preferred supplier list for the specified material group and company code is made available for your sourcing project.",2.2737360486668154e-78,0.4902539564172675,0.5245901639344263,0.86842656,22,31.89978712305578,0.32385411858558655,0.5185185185185186,0.6968178806766387
How do I manage quotations from suppliers?,"Purpose
You can use this app to display all supplier quotations that you have received for different RFQs. You can view the detailed information for each quotation.
Key Features
You can perform the following tasks if you have the business role Purchaser:
§ Display the list of all quotations
§ Search for a particular quotation
§ Display detailed information for a quotation by selecting the corresponding line
§ Display general information such as creation date, supplier address, and contact data
§ Display detailed information for items such as the actual item, quantity and pricing details
§ Submit quotations that are in status In Preparation
§ Edit quotations that are in status In Preparation or in status Submitted
§ Delete quotations that are in status In Preparation
§ Award quotations
Note
The system doesn't accept supplier quotations with the net order price that is equal to 0.
§ Set quotations to Completed
§ Navigate to the detailed information about suppliers and RFQs
§ Display the History of the supplier quotations to keep track of the document changes.","
Use the Manage Supplier Quotations app to display all supplier quotations that you have received for different RFQs. You can display all quotations, search quotations, view detailed information, submit quotations, edit quotations, delete quotations, and award quotations","Display the list of all quotations  Search for a particular quotation  Display detailed information for a quotation by selecting the corresponding line  Display general information such as creation date, supplier address, and contact data  Display detailed information for items such as the actual item, quantity and pricing details  Submit quotations that are in status In Preparation  Edit quotations that are in status In Preparation or in status Submitted  Delete quotations that are in status In Preparation  Award quotations",2.7592099547491227e-155,0.24062095730918492,0.3826086956521739,0.6145655,12,35.78143322108618,-0.41871005296707153,0.3486238532110092,0.5990043717823671
What type of Request for Quotation types are available?,"With this app, you can display RFQs that have been created in the SAP S/4HANA Cloud system by type. You can see the following RFQ types:
Ext. Price Requests: RFQs for which pricing is extracted from external systems for example, SAP Ariba.
Ext. Sourcing Requests: RFQs for which bidding and awarding takes place externally. The RFQs that are created in SAP S/4HANA Cloud, and then sent to the SAP Ariba system where the bidding process takes place. The awarded quotations are then sent back to SAP S/4HANA Cloud.
Int. Sourcing Requests: RFQs for which all the processes happen internally within SAP S/4HANA Cloud.","You can see the following Request for Quotation (RFQ) types:
External Price Requests: extracted from external systems for example, SAP Ariba.
External Sourcing Requests: bidding and awarding takes place externally.
Internal Sourcing Requests: all the processes happen internally within SAP S/4HANA Cloud.",Ext. Price Requests Ext. Sourcing Requests Int. Sourcing Requests,4.738269698819726e-155,0.4791666666666667,0.23076923076923078,0.5448939,21,36.5734990973844,-0.49923884868621826,0.24489795918367346,0.6136804707348347
Can you schedule recurring jobs related to purchasing?,"With this app you can schedule and monitor recurring, purchasing related activities as a background job.

Key Features
You can choose from the following job templates:

Automatic Creation of Purchase Orders from Requisitions

Automatic Creation of Service Entry Sheets from Time Recording

Note
Please use this application job only if an error occurred during the automatic generation of service entry sheets from timesheets and you want to restart the creation of failed service entry sheets or goods receipts.

Create Scheduling Agreement Releases

Renumbering of Schedule Lines

To renumber schedule lines for an item in a purchase scheduling agreement, you need to schedule a background job using the job template Renumbering of Schedule Lines in the app Schedule Purchasing Jobs - Advanced. Here you can define the threshold, which is 50% to 100% of its maximum limit: 9999 schedule lines. During the creation of schedule lines, if the defined threshold value is reached, the scheduled background job triggers the renumbering of the schedule lines so that you can continue creating new lines.","With this app you can schedule and monitor recurring, purchasing related activities as a background job.

Key Features
You can choose from the following job templates:

Automatic Creation of Purchase Orders from Requisitions

Automatic Creation of Service Entry Sheets from Time Recording

Note
Please use this application job only if an error occurred during the automatic generation of service entry sheets from timesheets and you want to restart the creation of failed service entry sheets or goods receipts.

Create Scheduling Agreement Releases

Renumbering of Schedule Lines

To renumber schedule lines for an item in a purchase scheduling agreement, you need to schedule a background job using the job template Renumbering of Schedule Lines in the app Schedule Purchasing Jobs - Advanced. Here you can define the threshold, which is 50% to 100% of its maximum limit: 9999 schedule lines. During the creation of schedule lines, if the defined threshold value is reached, the scheduled background job triggers the renumbering of the schedule lines so that you can continue creating new lines.","yes , you can schedule and monitor recurring, purchasing related activities as a background job",0.07031861353390341,0.3883823032759204,0.14130434782608697,0.760375,24,92.13801214659964,-0.8312686085700989,0.1437125748502994,0.6777803301811218
How can you manage quota arrangements?,"With this app you can schedule and monitor recurring, purchasing related activities as a background job.
Key Features
You can choose from the following job templates:

• Automatic Creation of Purchase Orders from Requisitions

• Automatic Creation of Service Entry Sheets from Time Recording

Note
Please use this application job only if an error occurred during the automatic generation of service entry sheets from timesheets and you want to restart the creation of failed service entry sheets or goods receipts.

• Create Scheduling Agreement Releases

• Renumbering of Schedule Lines

To renumber schedule lines for an item in a purchase scheduling agreement, you need to schedule a background job using the job template Renumbering of Schedule Lines in the app Schedule Purchasing Jobs - Advanced. Here you can define the threshold, which is 50% to 100% of its maximum limit: 9999 schedule lines. During the creation of schedule lines, if the defined threshold value is reached, the scheduled background job triggers the renumbering of the schedule lines so that you can continue creating new lines.","You can schedule and monitor recurring, purchasing related activities as a background job. You can choose from the following job templates:
• Automatic Creation of Purchase Orders from Requisitions
• Automatic Creation of Service Entry Sheets from Time Recording
• Create Scheduling Agreement Releases
• Renumbering of Schedule Lines","Renumbering of Schedule Lines To renumber schedule lines for an item in a purchase scheduling agreement, you need to schedule a background job using the job template Renumbering of Schedule Lines in the app Schedule Purchasing Jobs - Advanced. Here you can define the threshold, which is 50% to 100% of its maximum limit: 9999 schedule lines. During the creation of schedule lines, if the defined threshold value is reached, the scheduled background job triggers the renumbering of the schedule lines so that you can continue creating new lines",0.032678834879208106,0.21088699136125577,0.34586466165413526,0.53140646,19,45.9249703096743,-0.49805426597595215,0.3064516129032258,0.6077089439023216
How can I find the consumption of value type contracts?,"You can use this app to identify the consumption percentage of value type contracts from the previous year to date. You can also find the target and released amount of the contracts.
The KPI is displayed in the following views:
§ By Supplier
§ By Purchasing Group
§ By Purchasing Organization
§ Document
§ Trend
§ Trend by Supplier",Use the Value Contract Consumption app to identify the consumption percentage of value type contracts from the previous year to date.,You can use this app to identify the consumption percentage of value type contracts from the previous year to date. You can also find the target and released amount of the contracts. The KPI is displayed in the following views:  By Supplier  By Purchasing Group  By Purchasing Organization  Document  Trend  Trend by Supplier,0.16334813165313178,0.3280180608365019,0.5135135135135135,0.8183256,23,18.98574746691367,-0.3771383762359619,0.4615384615384616,0.6173041219774046
What are settlement documents?,"When you settle condition contracts, the system creates one or more settlement documents according to the settings of the condition contract type.
Purpose of Settlement Documents
Settlement documents serve the following purposes.
§ Settlement documents document the settlement run: You can see the created settlement documents in the document flow of a condition contract.
§ Settlement documents are used to calculate rebate or accruals amounts: The calculation is performed by means of a separate pricing procedure specified in the settlement document.
§ Settlement documents are the link to financial accounting: The system creates journal entries according to the different settings for the condition contract type and for pricing.","Settlement documents serve the following purposes:
- document the settlement run
- used to calculate rebate or accruals amounts
- the link to financial accounting",Settlement documents document the settlement run: You can see the created settlement documents in the document flow of a condition contract.,0.11902001907030836,0.19313304721030042,0.37209302325581395,0.6746461,15,21.81232976105943,-0.1498406082391739,0.27777777777777773,0.652573877054712
How can I monitor settlement documents?,"With this app, you can easily get an overview of settlement documents for a selected time period and specific criteria.

The app also allows you to drill down on cumulated settlement amounts based on settlement document information. This facilitates the management of settlement documents and helps you to make informed business decisions.

You can monitor settlement documents based on document and condition contract information. The settlement amounts are converted and summed up in the respective display currency; this gives you a precise overview of the settlement documents in your settlement process.",You can easily get an overview of settlement documents for a selected time period and specific criteria and drill down on cumulated settlement amounts based on settlement document information. This facilitates the management of settlement documents and helps you to make informed business decisions.,You can monitor settlement documents based on document and condition contract information,5.041044954733271e-155,0.4831168831168831,0.3214285714285714,0.7394117,18,32.10720634362906,-0.2796519994735718,0.339622641509434,0.5948297257224718
How can I verify the amounts calculated during condition contract settlement?,"With this app, you can view an itemization of the business volume for selected condition contract settlement documents.
This app uses the C_DetStmntPurgRbteQry CDS view.
Key Features
You can use this app to verify the settlement amounts that are calculated by the system during condition contracts settlement by providing a complete list of the items which were included in these calculations.","With Analyze Detailed Statement Purchasing Rebates, you can view an itemization of the business volume for selected condition contract settlement documents.",You can use this app to verify the settlement amounts that are calculated by the system during condition contracts settlement by providing a complete list of the items which were included in these calculations.,2.9213525687123404e-155,0.2434436408795383,0.29090909090909084,0.6131059,28,21.76050364840157,-0.06408479809761047,0.2040816326530612,0.6797656323228564
What can I do with Extend Contract Conditions?,"With this app you can extend the selected condition contracts according to the extension calendar in the condition contract header.
Key Features
Select condition contracts with an extension calendar.
Extend condition contracts with an extension calendar.","You can extend the selected condition contracts according to the extension calendar in the condition contract header, such as, select condition contracts with an extension calendar and extend condition contracts with an extension calendar.",Extend condition contracts with an extension calendar.,0.1517249576563017,0.7332282110091743,0.34146341463414637,0.87509423,5,16.785715767432702,-0.10263334214687347,0.34285714285714286,0.6517516374588013
How can I manage sources of supply?,"With this app you can view and manage existing sources of supply for a material for a defined validity period. You can create a source of supply, such as a source list, a contract, or a purchasing info record.
Key Features
You can perform the following tasks if you have the business role purchaser:
• Search and view sources of supply based on different criteria, such as material, supplier, material group, plant, purchasing organization, purchasing document category, quota arrangement, and validity period.
• View the relevance of different sources of supply
• Create or edit sources of supply
Note
When you click create and choose a source of supply, you will be navigated to the respective app to provide the details for the creation of the purchasing document.
§ Check the default source assignment of a purchase requisition for a specific material, plant, and date combination
§ Choose Simulate SoS Assignment
§ Enter the relevant material, plant, and date
§ Choose Go
The system will display the default sources of supply. If multiple sources of supply exist and if the system cannot determine a single default source of supply, then all sources of supply will be shown.","With Manage Sources of Supply, you can view and manage existing sources of supply for a material for a defined validity period. You can create a source of supply, such as a source list, a contract, or a purchasing info record.","Create or edit sources of supply. Check the default source assignment of a purchase requisition for a specific material, plant, and date combination",1.760481151193284e-78,0.3348114991103203,0.40625,0.6747382,30,30.466563363883168,-0.007925912737846375,0.36363636363636365,0.6440440303292768
