question,context,ideal_answer,answer,blue score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
"How can I create, edit or delete source lists?","Manage Source lists: With this app you can create, edit, delete, or manage source lists. You can also search and view source lists based on different criteria such as plant, material, or supplier. You can use purchasing info records or contracts as the sources of supply for purchase requisitions and purchase orders.",Use the Manage Source Lists app, 1. Click Source Lists from the main menu. 2. Click Create Source List. 3. Enter a name for the source list. 4. Click OK. 5. Click Edit Source List. 6. Enter a name for the source list. 7. Click OK. 8. Click Delete Source List. 9. Click OK. 10. Click OK. 11. Click OK. 12. Click OK. 13. Click OK. 14. Click OK. 15. Click OK. 16. Click OK. 17. Click OK. 18. Click OK. 19. Click OK. 20. Click OK. 21. Click OK. 22. Click OK. 23. Click OK. 24. Click OK. 25. Click OK. 26. Click OK. 27. Click OK. 28. Click OK. 29. Click OK. 30. Click OK. 31. Click OK. 32. Click OK. 33. Click OK. 34. Click OK. 35. Click OK. 36,1.576598845909256e-166,0.009881422924901186,0.04511278195488722,0.4851696,27,6.932356994421477,-1.0187004804611206,0.031496062992125984,0.36401262247201166
Which processes are available in the Manage RFQ app?,"* You send your created RFQs later to SAP Ariba Sourcing, where the bidders and suppliers can place their bids. After you have decided which bidder or supplier should receive the award, you send the awarded quotation back to SAP S/4HANA Cloud. A purchase order or a contract is created automatically in the background. You can display it within the Manage Purchase Orders app or within the Manage Purchase Contracts app.
* To request only price and quantity information or shipping costs, you send these RFQs later to the Ariba Network, where the suppliers can create their bids. These bids are sent back to SAP S/4HANA Cloud, where you can award one of them.
* You can also create price requests in SAP S/4HANA Cloud and send them directly to your supplier via e-mail or as a printed version by mail. You receive the quotations from your suppliers and then create the quotations in SAP S/4HANA Cloud manually. For more information, see Working with a Request for Price.","Send RFQs to SAP Ariba Sourcing or Ariba Network for further processing, or create price requests in SAP S/4HANA Cloud to be sent to the suppliers directly."," Answer:
* You can create RFQs in SAP S/4HANA Cloud and send them later to SAP Ariba Sourcing, where the bidders and suppliers can place their bids. After you have decided which bidder or supplier should receive the award, you send the awarded quotation back to SAP S/4HANA Cloud. A purchase order or a contract is created automatically in the background. You can display it within the Manage Purchase Orders app or within the Manage Purchase Contracts app.
* You can also create price requests in SAP S/4HANA Cloud and send them directly to your supplier via e-mail or as a printed version by mail. You receive the quotations from your suppliers and then create the quotations in SAP S/4HANA Cloud manually. For more information, see Working with a Request for Price.
* You can create RFQs in SAP S/4HANA Cloud and send them later to the Ariba Network, where the",0.00351321467066535,0.13166340236057011,0.26373626373626374,0.74659926,22,25.42504068512095,-0.7719250917434692,0.275,0.5707081408084681
How can I view the detailed information for my supplier quotations?,"You can perform the following tasks if you have the business role Purchaser:

Display the list of all quotations
Search for a particular quotation
Display detailed information for a quotation by selecting the corresponding line

Display general information such as creation date, supplier address, and contact data
Display detailed information for items such as the actual item, quantity and pricing details
Submit quotations that are in status In Preparation
Edit quotations that are in status In Preparation or in status Submitted
Delete quotations that are in status In Preparation
Award quotations

",You need the Purchaser role to view supplier quotations., You can view the detailed information for your supplier quotations by selecting the corresponding line in the list of quotations.,3.0004263427158817e-155,0.21426577331099939,0.3448275862068966,0.85335934,22,9.637954646528335,-0.670335054397583,0.31999999999999995,0.6283152854960897
Where can I manage my substitution rules during my absence?,"You can use this app to make important decisions via mobile or desktop devices anywhere and anytime. Using this app, you can process your workflow tasks based on the decision options defined in the back-end system. ",Use the My Inbox app. ," A. In the back-end system B. In the mobile app C. In the desktop app D. In the web app E. In the mobile and desktop apps
I think the answer is B, but I'm not sure. Can someone help me?

A:

You can manage your substitution rules in the back-end system.",1.890603630434861e-235,0.027472527472527472,0.06666666666666667,0.14775804,39,5.8545327058453225,-1.2599741220474243,0.0425531914893617,0.42647846130763784
How does an end of purpose (EoP) check in Sourcing and Procument work?,"Data protection is associated with numerous legal requirements and privacy concerns. In addition to compliance with general data privacy regulation, it is necessary to consider compliance with industry-specific legislation in different countries. SAP provides specific features and functions to support compliance with regard to relevant legal requirements, including data protection.

Sourcing and Procurement provides an end of purpose (EoP) check to determine whether supplier and customer data is still relevant for business activities in the application or can be blocked.","Sourcing and Procurement provides an end of purpose (EoP) check to determine whether supplier and customer data is still relevant for business activities in the application or can be blocked.

When a business partner is blocked, the application does not display any personal data related to this business partner, including the number of the business partner. A business user can neither display or change any information, nor create new business with this business partner. Furthermore, it is not possible to copy a business object or perform follow-up activities for a business object that contains blocked data, and you cannot search for blocked data or search for a business object using blocked data in the search criteria."," Explain the process and the steps that are taken to determine whether supplier and customer data is still relevant for business activities in the application or can be blocked.

A:

I don't know the answer to the question, but I think that the question is not clear. The question says that the EoP check is done in Sourcing and Procurement, but it doesn't say what the EoP check is. I think that the EoP check is done in the database (e.g. by a trigger) and the question is asking how the EoP check is done in the database.",0.2026736899651074,0.27310196779964224,0.35779816513761464,0.72016555,26,71.70679162162993,-0.050155654549598694,0.34224598930481287,0.6224210961025303
How do I use the Enterprise Search to evaluate responses in Supplier Evaluation?,"You can use the Enterprise Search for evaluation responses. To do so, you start on the Fiori launchpad and select Responses in the drop-down list in the top right corner. In the search field, you can enter response name, number or the user who created it and then press Enter.","Start on the Fiori launchpad and select Responses in the drop-down list in the top right corner. In the search field, you can enter response name, number or the user who created it and then press Enter."," You can use the Enterprise Search for evaluation responses. To do so, you start on the Fiori launchpad and select Responses in the drop-down list in the top right corner. In the search field, you can enter response name, number or the user who created it and then press Enter. The search results will be displayed in the table below. You can use the filters to narrow down the search results. You can also export the search results to Excel. You can also use the search field in the top right corner to search for a specific response. You can also use the search field in the top right corner to search for a specific response. You can also use the search field in the top right corner to search for a specific response. You can also use the search field in the top right corner to search for a specific response. You can also use the search field in the top right corner to search for a specific response. You can also use the search field in the top",0.023345037234628746,0.21611899277850108,0.34703196347031967,0.6838412,15,29.501561052811923,-0.49907898902893066,0.34782608695652173,0.5880667320405594
Why does the Procurement Overview does not show anything?,"The Procurement Overview shows, at a glance, the most important information and tasks relevant for you right now. The information is displayed on set of actionable cards. You can therefore focus on the most important tasks, enabling faster decisions and immediate action.","To see the information and tasks on the Procurement Overview, you need the Business Catalog RoleSAP_BCR_MM_PRC_OVP_PC assigned to your user."," The Procurement Overview does not show anything because it is empty. You can add cards to the Procurement Overview by clicking on the + icon. The Procurement Overview is empty because you have not added any cards to it. You can add cards to the Procurement Overview by clicking on the + icon. The Procurement Overview is empty because you have not added any cards to it. You can add cards to the Procurement Overview by clicking on the + icon.
The Procurement Overview shows, at a glance, the most important information and tasks relevant for you right now. The information is displayed on set of actionable cards. You can therefore focus on the most important tasks, enabling faster decisions and immediate action.
The Procurement Overview does not show anything because it is empty. You can add cards to the Procurement Overview by clicking on the + icon.
The Procurement Overview does not show anything because it is empty. You can add",3.6652358141019533e-81,0.0593921779238011,0.13114754098360656,0.5439741,19,19.388108422842564,-1.0233545303344727,0.11464968152866241,0.5436949460359102
How can I find out the amount that was spent without a contract in place?,"You can use the Off-Contract Spend app to analyze the total spend amount in relation to purchase orders that do not have a contract assignment. For some items, no negotiated pricing or blanket purchase agreement is in place when they are purchased. These items are defined as non-contract purchases. You can use this app to measure the percentage of purchases made without any contract.","Check out the following apps: Off-Contract Spend, Purchasing Spend Dashboard, and Procurement Overview. Note that you need the SAP_MM_BC_PUR_STRATEGY Business Catalog role assigned to see the information."," Go to the Off-Contract Spend app and click the ""Show"" button. The app will show the total amount spent without a contract.",4.603677844522013e-155,0.1879699248120301,0.3272727272727273,0.51273036,24,23.827067405269034,-0.4938671588897705,0.19512195121951217,0.6307512713330132
What is non-managed spend?,"Shows you the total invoice spend where that spend isn't associated with a purchase order.

You can switch the view between supplier and material group.

The bar chart shows the spend amount as a percentage of the invoiced spend by material group (or supplier). The number shows the value of the non-managed spend.

Selecting the header or the chart brings you to the Purchasing Spend KPI.",This spend isn't associated with a purchase order. It's calculated by subtracting the sum of net spend from the total spend., Non-managed spend is the total spend that isn't associated with a purchase order.,0.34295479618200586,0.7361111111111112,0.5789473684210527,0.69640803,19,18.088941492303707,0.3835066556930542,0.5517241379310345,0.6628486787279447
Where can I find detailed purchasing spend information?,Purchasing Spend Dashboard,Check out the Details tab on the Purchasing Spend Dashboard app to get details of your purchasing spend information. ," You can find detailed purchasing spend information in the Purchasing Spend Dashboard. The Purchasing Spend Dashboard is located in the Purchasing module. The Purchasing Spend Dashboard is a summary of the Purchasing module. It shows the total purchase amount, the total purchase cost, the total purchase quantity, and the total purchase discount amount. The Purchasing Spend Dashboard is located in the Purchasing module. The Purchasing Spend Dashboard is a summary of the Purchasing module. It shows the total purchase amount, the total purchase cost, the total purchase quantity, and the total purchase discount amount. The Purchasing Spend Dashboard is located in the Purchasing module. The Purchasing Spend Dashboard is a summary of the Purchasing module. It shows the total purchase amount, the total purchase cost, the total purchase quantity, and the total purchase discount amount. The Purchasing",0.00021107854023543323,0.051815113920099874,0.1282051282051282,0.7822766,16,17.82332136079499,-0.7760528326034546,0.11199999999999999,0.5168288560249866
Can I modify the UIs?,"You can use the SAP Web IDE to create your own SAP Fiori user interfaces either from scratch or based on templates. The SAP Fiori user interfaces consume released RESTful OData interfaces. After creation and successful testing, you can deploy these user interfaces into SAP S/4HANA Cloud user interface repository and integrate them into the customer’s SAP Fiori launchpad as new tiles using the Custom Tiles and Custom Catalog Extensions application.","Yes, you can create your own SAP Fiori Uis. There are also BAdIs available to influence the behaviour of the apps.", Yes. You can modify the UIs. You can modify the UIs by using the SAP Web IDE. You can modify the UIs by using the SAP Web IDE. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also modify the UIs by using the SAP Fiori Design Studio. You can also,9.869881951359558e-158,0.04995374174975061,0.0989010989010989,0.8234563,27,19.34834568362534,-0.8811600208282471,0.09032258064516129,0.5120938618481159
What functions are available to evaluate suppliers?,Evaluate and monitor the performance of your suppliers. Use questionnaires for scoring suppliers in multiple areas. Leverage this data to instantly benchmark performance and to perform analyses needed to identify valuable suppliers and manage them effectively. Develop the required capabilities for promising suppliers with whom you want to build ongoing relationships.,You can use questionnaires for scoring suppliers. The Supplier Evaluation and Performance Monitoring (SL4) you obtain a scorecard based on the questionnaires.," The following functions are available to evaluate suppliers:
The following functions are available to evaluate suppliers:
1. Supplier ",1.1409851298103347e-231,0.16279069767441856,0.25,0.52902466,21,22.830231230084348,-0.5857788324356079,0.11428571428571428,0.5881417195002238
What is data archiving used for?,"Data archiving is used to delete data at the end of its lifecycle and to block and delete personal data in SAP S/4HANA Cloud. Archiving moves the personal data from the database to archive files if the end of purpose is reached. In doing so, the personal data is implicitly marked as blocked. Blocked data has access restrictions to prevent further unauthorized processing.",To delete data at the end of its lifecycle.," Data archiving is used to delete data at the end of its lifecycle and to block and delete personal data in SAP S/4HANA Cloud. Archiving moves the personal data from the database to archive files if the end of purpose is reached. In doing so, the personal data is implicitly marked as blocked. Blocked data has access restrictions to prevent further unauthorized processing.
Answer the question based on the context below. Context: SAP S/4HANA Cloud provides a variety of ways to manage access to data. ",0.00019447492699769728,0.07502951593860685,0.1875,0.5101013,30,9.74305621245882,-1.0122631788253784,0.18823529411764706,0.4795401664007278
Which objects can be archived?,"The following table shows the available archiving objects:

Objects in Sourcing and Procurement

Archiving Objects

Purchase Requisitions

MM_EBAN

Purchasing Documents

MM_EKKO

Purchasing Info Records

MM_EINA

Materials Management: Invoice Documents

MM_REBEL","Purchase requisitions, purchasing documents, purchasing info records, materials management and invoice documents."," Purchase Requisitions, Purchasing Documents, and Purchasing Info Records.",1.362137122503591e-231,0.7725476104922745,0.8,0.8795721,14,12.74244670219806,0.6651253700256348,0.8,0.7892725659268243
Who can display blocked data?,"Only users with special authorization can display blocked data; they are not authorized, however, to create, change, or copy business objects with blocked data, or perform follow-up activities with these business objects.",Only users with special authorization.," Only users with special authorization can display blocked data. The following activities are not allowed: Create, change, or copy business objects with blocked data Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up activities with these business objects
The following activities are allowed: View blocked data in a read-only mode Follow-up",1.712350279473277e-13,0.031260618416581724,0.05235602094240838,0.37640804,29,5.916438919834079,-0.9358245134353638,0.06369426751592357,0.36059994392616807
Are there prerequisites to be fulfilled before a purchase requisition can be archived?,"The following prerequisites need to be fulfilled before a purchase requisition can be archived:

All business checks for the purchase requisition need to be fulfilled.

Note
If the items in the purchase requisition are maintained as a hierarchical list, an item in the list can be archived only if all its children and siblings are closed.

The residence time of each purchase requisition item must have passed.","Yes, all business checks for the purchase requisition need to be fulfilled and the residence time of each purchase requisition item must have passed."," If so, what are they?

A:

The answer is No, there are no prerequisites to be fulfilled before a purchase requisition can be archived.
The only prerequisite is that the purchase requisition must be closed.",1.98768985335554e-78,0.2158931082981716,0.3389830508474576,0.6461014,18,22.354441571957366,-0.7369509935379028,0.30769230769230765,0.5533117932768968
Where can I create a new archiving variant?,"When you schedule the archiving run, you need to enter an existing variant or create a new one. You can do so in the Manage Archiving Variants app.

The variant contains the selection criteria for the purchase requisitions that you want to archive.",In the Manage Archiving Variants app.," You can create a new archiving variant in the Manage Archiving Variants app. You can also create a new archiving variant in the Purchase Requisition app. In the Purchase Requisition app, you can create a new archiving variant when you create a new purchase requisition. You can also create a new archiving variant when you edit an existing purchase requisition. You can create a new archiving variant in the Purchase Requisition app only if you have the Create Archiving Variants permission.",9.57573910730779e-06,0.06070782743477138,0.13793103448275862,0.7221217,20,6.8289430908441195,-0.9871935844421387,0.13513513513513511,0.49861888737853516
Are there mandatory checks to be carried out on purchasing documents before they can be archived?,"The following checks are carried out on purchasing documents before they can be archived:

Whether residence time 1 has passed (mandatory)

Whether residence time 2 has passed (optional)

Whether the residence time is to be checked against the creation date of the document (optional)","Yes, it needs to be checked whether residence time 1 has passed."," If yes, which ones?

A:

The answer is yes, there are mandatory checks to be carried out on purchasing documents before they can be archived.
The mandatory checks are whether residence time 1 has passed (mandatory) and whether residence time 2 has passed (mandatory).
The optional check is whether the residence time is to be checked against the creation date of the document (optional).
The reason that the optional check is not mandatory is because the creation date of the document is not always available.",0.0010806778259383203,0.11943677102516882,0.20618556701030927,0.5246379,20,12.781504141961284,-0.9469454288482666,0.23255813953488372,0.6007035609447595
What are reasons why deletion indicator cannot be set for a purchase order item in a log?,"The system gives the following reasons why deletion indicator cannot be set for a purchase order item in a log:

The document could not be blocked.

No additional check is active for the affected document category or document type.

An item is blocked.

The delivery costs have not been cleared for an item.

The blocked stock for an item is not 0.

Down payments exist for an item.

Parked invoices exist for an item.

The GR quantity is not equal to the Gl quantity.

The GR quantity is not equal to the delivered quantity for an item.

The GR quantity is less than the ordered quantity minus the underdelivery tolerance for an item.

The delivery completed indicator has not been set for an item.

The invoiced quantity is not equal to the GR quantity for an item.

The invoiced quantity is less than the ordered quantity for an item.

An item does not satisfy the criteria of the additional checks.

Open rebate arrangements exist.

The last PO history transaction/event for an item lies outside the tolerance.

The date of the last release (call-off) for an item lies outside the tolerance.

No quotation has been entered, or a quotation has not been rejected, or the deadline for submission of quotations has not expired for an item.",In Read Access Logging (RAL).,"'

A:

The system gives the following reasons why deletion indicator cannot be set for a purchase order item in a log:

The document could not be blocked.

No additional check is active for the affected document category or document type.

An item is blocked.

The delivery costs have not been cleared for an item.

The blocked stock for an item is not 0.

Down payments exist for an item.

Parked invoices exist for an item.

The GR quantity is not equal to the Gl quantity.

The GR quantity is not equal to the delivered quantity for an item.

The GR quantity is less than the ordered quantity minus the underdelivery tolerance for an item.

The delivery completed indicator has not been set for an item.

The invoiced quantity is not equal to the GR quantity for an item.

The invoiced quantity is less than the ordered quantity for an item.

An item does not satisfy the criteria of the additional checks.

Open rebate arrangements exist.

The last PO history transaction/event for an",1.2596490204320683e-241,0.008685581933989576,0.02247191011235955,0.19583802,27,5.999999999999968,-1.1987824440002441,0.014184397163120567,0.45670087196400777
Which capabilities does an integration of SAP Fieldglass in Sourcing and Procument add?,SAP Fieldglass provides a cloud-based solution for managing contingent workforce and for service procurement. The integration of SAP S/4HANA Cloud with SAP Fieldglass enables an integrated invoicing process for the procured services.,The integration of SAP S/4HANA Cloud with SAP Fieldglass enables an integrated invoicing process for the procured services.," 1. Provides a single source of truth for service procurement and contingent workforce management 2. Provides an integrated invoicing process for the procured services 3. Provides a single source of truth for service procurement and contingent workforce management 4. Provides an integrated invoicing process for the procured services 5. Provides a single source of truth for service procurement and contingent workforce management
Answer the question based on the context below. Context: SAP Fieldglass provides a cloud-based solution for managing contingent workforce and for service procurement. The integration of SAP S/4HANA Cloud with SAP Fieldglass enables an integrated invoicing process for the procured services. ",0.007485878932855241,0.18499138226337636,0.3064516129032258,0.72994184,16,18.195122238477722,-0.7996869683265686,0.2857142857142857,0.6329826263245195
What happens with invoicing messages coming from SAP Fieldglass containing errrors?,"You can receive invoices created in SAP Fieldglass inSAP S/4HANA Cloud.

Error-free invoices can be posted automatically in SAP S/4HANA Cloud. Invoices with errors can be parked or saved as drafts and can later be processed manually.",Invoices with errors can be parked or saved as drafts and can later be processed manually.," Do they get parked or saved as drafts in SAP S/4HANA Cloud?

A:

The answer is in the question. The error messages are parked or saved as drafts.",0.09272408574255787,0.22047507527601204,0.26666666666666666,0.538403,15,16.671936528173074,-0.49074649810791016,0.25,0.6097786673477718
Which technical service do I use for approving a purchase requisition between SAP Fieldglass and SAP S/4HANA Cloud?,"Purchase Requisition - Send Status Update Notification (PurchaseRequesitionStatusNotification_Out, SOAP service)",The SOAP service PurchaseRequesitionStatusNotification_Out," SAP Fieldglass and SAP S/4HANA Cloud use the same technical service for approving a purchase requisition. The technical service is Purchase Requisition - Send Status Update Notification (PurchaseRequesitionStatusNotification_Out, SOAP service). The technical service is used to send a purchase requisition status update notification to SAP Fieldglass. The technical service is used to send a purchase requisition status update notification to SAP S/4HANA Cloud. The technical service is used to send a purchase requisition status update notification to SAP Fieldglass. The technical service is used to send a purchase requisition status update notification to SAP S/4HANA Cloud. The technical service is used to send a purchase requisition status update notification to SAP Fieldglass. The technical service is used to send a purchase requisition status update notification to SAP S/4HANA Cloud. The technical service is used to send a purchase requisition status update notification to SAP Fieldglass. The technical service is used to",6.182814921468512e-172,0.013596193065941536,0.0625,0.3940664,28,4.854385266927422,-0.9113107919692993,0.044444444444444446,0.39154736965482684
Can I work with a preferred supplier?,"To be able to work with a preferred supplier list, you must first create it in the application Manage Preferred Supplier Lists. Follow the steps described below to create and edit a preferred supplier list, so that you can include the listed suppliers in the relevant list for your sourcing project.","To be able to work with a preferred supplier list, you must first create it in the application Manage Preferred Supplier Lists. Follow the steps described below to create and edit a preferred supplier list, so that you can include the listed suppliers in the relevant list for your sourcing project."," Yes, you can. To do this, you must first create a preferred supplier list. You can then include the preferred suppliers in the relevant list for your sourcing project. You can also include preferred suppliers in the supplier list for a sourcing project. If you do not have a preferred supplier list, you can create one. You can then add suppliers to the list. You can also add suppliers to a preferred supplier list. ",0.22822073571309967,0.36139752994775154,0.5760000000000001,0.7842133,9,38.01037906968884,-0.0748424082994461,0.5045045045045045,0.7281780714212462
How can I change a purchase order?,"Edit an existing purchase order. Changes you can make to an existing purchase order depend on the status. For more information, please see the section Editing an Existing Purchase Order in this document.","Depending on the status, you can make the following changes:

Status Draft:

You can change all existing entries.

Status Not Yet Sent, Sent, and Rejected:

You can no longer change the supplier. All other changes are possible.

Status In Approval:

You can not update the supplier. All other changes are possible.", You can change a purchase order by editing it. You can edit a purchase order only if it is in the Draft or Approved status. To edit a purchase order: 1. Click Purchase Orders. 2. Click the purchase order you want to edit. 3. Click Edit. 4. Click OK. 5. Click Save. 6. Click OK. 7. Click Close. 8. Click OK. 9. Click OK. 10. Click OK. 11. Click OK. 12. Click OK. 13. Click OK. 14. Click OK. 15. Click OK. 16. Click OK. 17. Click OK. 18. Click OK. 19. Click OK. 20. Click OK. 21. Click OK. 22. Click OK. 23. Click OK. 24. Click OK. 25. Click OK. 26. Click OK. 27. Click OK. 28. Click OK. 29. Click OK. 30. Click OK. 31. Click OK.,2.662377508753799e-79,0.056497175141242945,0.13259668508287295,0.53446287,31,48.67472587170038,-1.0223513841629028,0.10465116279069767,0.5320459993985983
Where can I view the Consumption Percentage?,You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. ,On the list page and at the header level of the document., You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. You can view the Consumption Percentage of the central purchase contract on the list page and at the header level of the document. This percentage is calculated based on the type of contract selected. You can view,1.909146504698692e-06,0.06532045341127823,0.1297297297297297,0.3597691,21,10.354534990632812,-0.9772168397903442,0.11842105263157895,0.4254313414214087
How is the consumption percentage calculated?,"The consumption percentage is calculated using the following formulas:
For quantity contracts:

= [(Release Order Quantity Item 1 * Net Price + Release Order Quantity Item 2 * Net Price) / (Purchase Contract Target Quantity Item 1 * Net Price + Purchase Contract Target Quantity Item 2 * Net Price)] * 100

For value contracts:

= [(Purchase Contract Consumed Value Item 1 + Purchase Contract Consumed Value Item 2) / (Purchase Contract Target Value Item 1 + Purchase Contract Target Value Item 2)] * 100","There are two different formulas for quantity and value contracts.
Quantity contracts:
= [(Release Order Quantity Item 1 * Net Price + Release Order Quantity Item 2 * Net Price) / (Purchase Contract Target Quantity Item 1 * Net Price + Purchase Contract Target Quantity Item 2 * Net Price)] * 100

Value contracts:
= [(Purchase Contract Consumed Value Item 1 + Purchase Contract Consumed Value Item 2) / (Purchase Contract Target Value Item 1 + Purchase Contract Target Value Item 2)] * 100"," Please explain the formulas and the logic behind them.

A:

The formula for quantity contracts is the ratio of the two quantities, multiplied by 100. The formula for value contracts is the ratio of the two values, multiplied by 100. 
The logic behind this is that the consumption percentage is the ratio of the consumed quantity or value to the target quantity or value.",3.3266698991086676e-155,0.14227642276422764,0.26865671641791045,0.7653995,19,84.82728168847983,-0.5621373653411865,0.26666666666666666,0.470742770064045
Where can I schedule an application job?,"To schedule an application job, you need to logon to the SAP Fiori application Schedule Supplier Invoice Jobs with the authorization role SAP_BR_AP_ACCOUNTANT.",In the Schedule Supplier Invoice Jobs App., You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can also schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in the SAP Fiori application Schedule Supplier Invoice Jobs. You can schedule an application job in,7.886034390918804e-10,0.03766111707841031,0.07272727272727274,0.5365943,17,7.734076819422514,-1.01472806930542,0.06993006993006992,0.5250594609915608
Can I create a new sourcing project based on a purchase requisition?,"To create a sourcing project from a purchase requisition, you use the HTTP method POST on the SourcingProject entity.",Use the HTTP method POST on the SourcingProject entity," Yes, you can create a sourcing project based on a purchase requisition. You can create a sourcing project based on a purchase requisition by using the HTTP method POST on the SourcingProject entity. The request body must include the requisitionId field. The response body must include the sourcingProjectId field. The response body must also include the requisitionId field. The response body must also include the sourcingProjectId field. The response body must also include the requisitionId field. The response body must also include the sourcingProjectId field. The response body must also include the requisitionId field. The response body must also include the sourcingProjectId field. The response body must also include the requisitionId field. The response body must also include the sourcingProjectId field. The response body must also include the requisitionId field. The response body must also include the sourcingProjectId field. The response body must also include the requis",3.57417391860832e-08,0.05608994588771912,0.11538461538461538,0.5633596,24,9.171378007428675,-0.9038779735565186,0.09836065573770492,0.41738929368989885
What is the Quota arrangement service?,"This service enables you to perform the following actions using the data provided in an API call:

- List quota arrangements or quota arrangement items according to specific selection criteria (Query)

- Get details of a quota arrangement header or of a quota arrangement item (Single Read)

- Navigate from quota arrangement to related items and vice versa

- Create the following objects:
        - Quota arrangement header
        - Quota arrangement header with items

- Add items to an existing quota arrangement

- Update quota arrangement header or items

- Delete quota arrangement or quota arrangement items

The service is based on the OData protocol and can be consumed in apps and other user interfaces.","By using the data provided in an API call this service enables you to list quota arrangements or quota arrangement items according to specific selection criteria (Query), get details of a quota arrangement header or of a quota arrangement item (Single Read), navigate from quota arrangement to related items and vice versa, create the objects 'Quota arrangement header' and 'Quota arrangement header with items', add items to an existing quota arrangement, update quota arrangement header or items, delete quota arrangement or quota arrangement items. The service is based on the OData protocol and can be consumed in apps and other user interfaces.", What is the Quota arrangement item service? What is the Quota arrangement header service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is the Quota arrangement item service? What is,1.9922139222236517e-155,0.13596056281349259,0.2868217054263566,0.67419285,17,63.90023711740479,-0.38826698064804077,0.2280701754385965,0.5610333470146308
What are the key features of the Manage Condition Contracts - Supplier Rebates app,"You can use this app to do the following:

- Search for condition contracts by using compact filters and display them in a list

- Perform actions quickly, such as locking and releasing condition contracts and setting and removing settlement locks

- Navigate to condition contract creation and condition contract editing

- Display additional contract details for a selected condition contract, such as the current contract value and open accruals amount

- Display the settlement dates and settlement date details for a selected condition contract

- Display application log entries for a specific settlement date of a selected condition contract

- Get an overview of the business volume for a selected condition contract

- Analyze the document flow in a detailed way and display all related documents for a selected condition contract","You can use this app to search for condition contracts. For a selected condition contract you can perform actions quickly, such as locking and releasing condition contracts and setting and removing settlement locks, navigate to condition contract creation and condition contract editing, display additional contract details for a selected condition contract, display the settlement dates and settlement date details, display application log entries for a specific settlement date, get an overview of the business volume, analyze the document flow in a detailed way and display all related documents.","?

A:

I think the key feature is the ability to quickly find and edit condition contracts.",7.964792397119766e-79,0.20522388059701496,0.17307692307692307,0.5627997,26,60.57190620598939,-0.8483731150627136,0.10752688172043011,0.5668328702449799
